relative_path,group,row_number,pair_key,ko_preview,en_preview,ko_codepoints,en_codepoints,ko_utf8_bytes,en_utf8_bytes,대분류,소분류,상황,발화자,자동분류1,자동분류2,자동분류3,언론사,키워드,지자체
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,31852,21064963,"이밖에 의류, 생활용품, 유아용품 등도 광군제 수혜가 일부 기대된다.","In addition, some of the items such as clothing, household goods and baby products are expected to benefit from the Single's Day.",38,129,92,129,,,,,"경제,산업_기업","경제,서비스_쇼핑","경제,국제경제",서울경제,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,31862,20564627,익스플로러는 수입 대형 스포츠실용차 치고는 5천만원대의 합리적 가격이 강점이다.,"Considering that the Explorer is an imported large sports utility vehicle, the reasonable price of KRW 50 million is a strong point.",44,132,112,132,,,,,"경제,자동차","경제,국제경제",<EMPTY>,한겨레,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,31991,21348674,일본 후생노동성 간부가 김포공항에서 만취 난동을 부려 경찰에 입건됐다.,"A senior official of Japan's Ministry of Health, Labor and Welfare was charged by the police for drunk riots at Gimpo Airport.",39,126,99,126,,,,,"국제,일본","사회,사건_사고","국제,아시아",서울경제,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32099,21091201,앨범에 수록되지 않는다면 디지털 싱글로라도 나왔으면 좋겠다는 생각이 있었다.,"If it is not included in the album, I would like it to be released as a single on a digital form.",42,97,108,97,,,,,"문화,전시_공연","문화,음악","문화,방송_연예",서울경제,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32107,20439115,오늘부터 벚꽃피크닉 행사가 끝나는 14일까지 일주일간 이용할 수 있다.,It can be used for a week from today to on the 14th after the end of the cherry blossom picnic event.,39,101,95,101,,,,,"문화,요리_여행","문화,전시_공연","지역,지역일반",내일신문,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32261,13983481,경기도 가평군이 저소득층 발굴 지원을 위해‘촘촘한 365 맞춤형 복지상담서비스’를 제공한다고 21일 밝혔다.,"Gapyeong, Gyeonggi-do announced on the 21st that it would provide a ""careful 365 customized welfare counseling service"" to support low income families.",60,151,146,151,,,,,"지역,경남","지역,충남","지역,전남",스포츠서울,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32303,42975,김씨는 3개월 전부터 이씨 소유의 다른 건물이 있는 서울 강남구 청담동에서 1인 시위를 해 왔다.,"Kim has been staging a one-man protest for three months in Cheongdam-dong, Gangnam-gu, Seoul, where another building owned by Lee is located.",54,141,128,141,,,,,"정치,선거","정치,국회_정당","정치,행정_자치",국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32357,593484,매드슨은 류현진이 출루를 허용했던 주자를 모두 홈으로 부른 뒤에야 이 이닝의 마지막 아웃카운트 하나를 잡았다.,Madson took one outcount of the final inning by allowing runners to reach home only after Ryu Hyun-jin had loaded the bases.,61,124,153,124,,,,,"스포츠,야구,메이저리그","스포츠,야구,한국프로야구","스포츠,야구,일본프로야구",국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32486,780246,여성이 가정과 일 모두에 몰두할 수 있는 해결법으로 ‘여성 개인의 의지’를 내세울 수는 없다는 뜻이다.,"""The will of a woman"" is not a solution that allows women to be able to focus on both home and work.",57,100,141,100,,,,,"사회,여성","국제,미국_북미",<EMPTY>,국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32552,868985,"화려한 비트 속 무대 뒤에 설치된 거대한 천막이 내려가면서 방탄소년단, 엑소, 트와이스 등 출연자들의 등장했다.","A huge tent set up behind the stage in the spectacular beat has appeared in the cast, including BTS, EXO and TWICE.",62,115,152,115,,,,,"문화,방송_연예","문화,요리_여행","문화,전시_공연",국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32644,1977614,과학기술이 바로 국가 생존이라는 관점에서 접근하기 때문에 독일이나 일본에선 과학기술이 국가 정책에 깊숙하게 연계돼 있다.,Science technology is deeply linked to national policies in Germany and Japan because they approach it from the perspective of national survival.,67,145,171,145,,,,,"IT_과학,과학",<EMPTY>,<EMPTY>,내일신문,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,32703,2333032,올해 1∼6월 등록 임대주택이 17만7천채로 지난해 같은 기간(6만2천채)의 약 3배에 이르러 효과가 있었던 것으로 보인다.,"It is believed that the rented housing in January-June this year was 177,000, about three times the same period last year (62,000).",69,131,157,131,,,,,"경제,경제일반","국제,국제일반",<EMPTY>,한겨레,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33185,13539460,그런 그가 부상으로 구단 관계자의 부축을 받으며 라커룸으로 들어가는 모습은 축구팬들 마음을 너무나 아프게 했다.,"The sight of him entering the club's locker room, supported by a team official due to the injury, broke soccer fans' hearts.",62,124,156,124,,,,,"스포츠,축구,국가대표팀","스포츠,축구,해외축구","스포츠,축구,한국프로축구",스포츠서울,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33290,2851365,선도 기업의 시장지배력이 커지고 강화되는 현상은 금융위기 이후 전 산업에서 볼 수 있는 일반적인 현상이다.,The market dominance of leading companies is growing and strengthening is a common phenomenon seen in all industries after the financial crisis.,59,144,147,144,,,,,"경제,국제경제","경제,산업_기업","경제,금융_재테크",한겨레,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33343,8592321,"실제 여성 고객들이 남성복 매장에서 자주 찾는 아이템으로는 봄/가을 시즌 블루종이나 맨투맨, 니트 등이 꼽힌다.","Some of the items that female customers often looking for at menswear stores are spring / autumn season blousons, sweatshirts and knitwear.",62,139,152,139,,,,,"경제,유통","경제,서비스_쇼핑","문화,문화일반",노컷뉴스,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33420,3134570,최근 한국에서는 ‘미투 운동’의 영향으로 성희롱·성폭력 근절을 위한 사회 전반의 인식과 실천 노력이 확산되고 있습니다.,"Recently, social awareness and action efforts to eradicate sexual harassment and violence have been spreading in Korea due to the ""Me-too Movement.""",66,148,167,148,,,,,"사회,여성",<EMPTY>,<EMPTY>,서울경제,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33452,1962722,봄이라지만 요즘같이 기온이 들락 달락 하는 날씨 으슬으슬 몸이 떨릴 때면 뜨끈한 국물의 전골이 생각난다.,"It's spring, but when the weather is so cold and chilly these days, it reminds me of a hot pot of soup.",58,103,144,103,,,,,"문화,생활","문화,요리_여행","사회,날씨",내일신문,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33516,2327213,그는 최근 명성교회에서 담임목사직을 세습하고 이를 교단이 승인한 것 또한 비슷한 흐름에서 일어나는 일이라고 봤다.,He saw the recent hereditary succession of the pastor's position at Myungseong Church and approval by the denomination as a similar trend.,63,138,159,138,,,,,"문화,학술_문화재","문화,출판","문화,종교",한겨레,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33550,2549193,털이 있으니 사람만큼은 아니겠지만 개는 추위를 타며 지속적으로 추위에 노출되면 저체온증으로 목숨을 잃을 수도 있다.,"It's not as human as it is, but dogs can get cold and die from hypothermia if they're constantly exposed to cold.",64,113,162,113,,,,,"경제,서비스_쇼핑","경제,자동차","경제,산업_기업",한겨레,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33571,2435821,"축하행사로 가수 윤형주와 그의 사위인 바리톤 전병곤이 ‘향수’를 함께 불렀고, 판소리 명창 김정민의 ‘흥보가’가 이어졌다.","As a celebration, singer Yoon Hyung-joo and his son-in-law Baritone Jeon Byung-gon sang 'Fragrance' together, followed by Pansori's famous singer Kim Jung-min.",68,159,172,159,,,,,"정치,정치일반","문화,출판","문화,음악",한겨레,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33668,11193443,수요처인 스마트폰 시장이 정체된 가운데 OLED 공급은 늘 것으로 보여 주요 업체 가동률 하락이 예상된다.,"Given the stagnant smartphone market, OLED supply will likely continue to fall, leading to a decline in utilization rates at major companies.",59,141,139,141,,,,,"경제,국제경제","경제,반도체","IT_과학,IT_과학일반",전자신문,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33740,1111011,김 위원장의 열차 이동 경로 역시 현지 소셜미디어 등에서 모은 정보를 바탕으로 추적 중일 가능성이 높다.,It is highly likely that Kim's train travel route is also being tracked based on information collected from social media outlets there.,58,135,142,135,,,,,"국제,중국","IT_과학,인터넷_SNS","IT_과학,과학",국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33746,759913,"까딱 잘못하면 추방될 수 있다는 걱정, 한국 교민이 증오범죄의 표적이 되지 않을까 하는 공포감이 높아지는 상황이다.","There are growing fears that Koreans could be deported if they go wrong, and that Koreans might be targeted for hate crimes.",64,124,158,124,,,,,"국제,유럽_EU",<EMPTY>,<EMPTY>,국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33795,349879,맷 애덤스를 첫 상대로 맞은 오승환은 볼카운트 2B2S에서 슬라이더를 연달아 던져 파울과 헛스윙을 유도해 삼진을 뺐었다.,"Oh Seung-hwan, who first struck Matt Adams, threw a series of sliders at the ball count 2B2S to induce fouls and strikeouts.",67,124,161,124,,,,,"스포츠,야구,일본프로야구","스포츠,야구,한국프로야구","스포츠,야구,메이저리그",국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,33944,215835,이 유리체는 안구가 정상적인 형태를 유지할 수 있도록 도와주며 물체의 상이 망막에 맺힐 수 있게 한다.,This vitreous body helps the eye maintain its normal shape and allows the image of the object to form on the retina.,57,116,139,116,,,,,"사회,의료_건강","사회,여성",<EMPTY>,국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,34008,2268242,원인 진단이 불명확하다 보니 회사 쪽이 시행하는 안전 점검과 리콜 대책에 대한 불신 또한 커지고 있다.,"As the cause of the accident is unclear, there is growing distrust in safety inspections and recall measures implemented by the company.",57,136,139,136,,,,,"경제,자동차",<EMPTY>,<EMPTY>,한겨레,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,34052,2293548,"다만, 아베 총리가 아슬아슬하게 승리한다면 레임덕이 일찍 찾아올 수 있으며, 개헌도 강하게 추진하기 어려울 수 있다.","However, if Abe wins by a narrow margin, lame duck can come early, and constitutional amendment can be difficult to push hard.",65,126,159,126,,,,,"국제,일본","정치,국회_정당","정치,선거",한겨레,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,34100,1515510,취재진은 밥씨가 지난해 12월 클럽 버닝썬을 찾았을 때 YG 자회사인 YGX 임원의 수행을 받았다고 보고 있다.,"Reporters believe that Bob was accompanied by a YGX executive, a YG subsidiary, when he visited the club Burning Sun last December.",62,131,140,131,,,,,"국제,국제일반","문화,방송_연예","사회,사회일반",국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,34123,1657735,"책 속 그림으로 들여가 보면, 한국 곳곳의 산과 들 바다, 나무, 바람, 새, 문화재 등등이 등장한다.","If you look into the pictures in the book, you can see mountains, seas, trees, wind, birds, cultural assets, and so on.",57,119,129,119,,,,,"문화,전시_공연","문화,출판","문화,생활",내일신문,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,34124,1574080,처음에는 몇 가족이 모여 소소하게 시작했던 일인데 규모가 점점 늘어 지금은 35가족에 전체 100여 명이 된다.,"At first, a few families gathered together and started small, but the scale has grown to about 100 people in 35 families.",62,121,144,121,,,,,"문화,방송_연예","문화,학술_문화재",<EMPTY>,내일신문,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,34182,1369867,"한 지붕 네 가족, 바른미래당은 어색한 동거를 끝내고 가치와 이념에 따라 헤쳐 모이는 게 지금보다 낫다.",It is better for Barunmirae Party to end awkward cohabitation and work separately according to their own values and ideologies than now.,58,136,140,136,,,,,"정치,국회_정당","정치,행정_자치","정치,선거",국민일보,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,34322,9272397,김상훈 의원은 “7개 법안 일몰이 연장되면서 지역 경제와 중소기업에 활력을 불어넣을 수 있게 돼 다행이다”고 말했다.,"Representative Kim Sang-hoon said, “We are glad that the seven bills' termination was extended, which will invigorate the local economy and SMEs.”",65,146,161,150,,,,,"경제,금융_재테크","경제,산업_기업",<EMPTY>,노컷뉴스,,
3_문어체_뉴스(1)/3_문어체_뉴스(1)_200226.xlsx,뉴스,34393,6806947,시장에서는 삼성과 하만의 첫 합작품 격인 디지털 콕핏 등이 좋은 반응을 얻고 있는 것에 주목하고 있다.,"In the market, the fact that Samsung and Haman's first joint venture, Digital Cockpit, is receiving a positive response is drawing attention.",57,141,139,141,,,,,"경제,반도체","경제,산업_기업","IT_과학,과학",서울경제,,
